Date,IBOV,ITSA3,txIBOV,txITSA3
2019-07-29,103483.0,13.0600004196167,0.00643718716121711,-0.007627758324146388
2019-07-30,102933.0,13.15999984741211,-0.005329056871688361,0.0076277583241464554
2019-07-31,101812.0,12.670000076293945,-0.010950315773430525,-0.03794491394767736
2019-08-01,102126.0,12.399999618530273,0.003079369692022495,-0.021540558507366116
2019-08-02,102674.0,12.199999809265137,0.005351575272103432,-0.016260505742097555
2019-08-05,100098.0,12.0,-0.0254092142244028,-0.016529286317205204
2019-08-06,102164.0,12.449999809265137,0.020429659123998987,0.036813957802646784
2019-08-07,102782.0,12.819999694824219,0.006030875187891727,0.02928582009721336
2019-08-08,104115.0,13.0600004196167,0.012885817046174239,0.018547728290339606
2019-08-09,103996.0,13.020000457763672,-0.0011436205964094838,-0.00306748403927746
2019-08-12,101915.0,12.760000228881836,-0.02021330432755351,-0.0201713760848311
2019-08-13,103299.0,12.550000190734863,0.01348856300093209,-0.016594615078301726
2019-08-14,100258.0,12.600000381469727,-0.02988083203508452,0.0039761634570171425
2019-08-15,99057.0,12.670000076293945,-0.012051421475993612,0.005540156121862238
2019-08-16,99806.0,12.399999618530273,0.007532859725202402,-0.021540558507366116
2019-08-19,99469.0,12.1899995803833,-0.003382263919358709,-0.017080532777150482
2019-08-20,99222.0,12.050000190734863,-0.0024862739352769932,-0.01155123330486934
2019-08-21,101202.0,12.229999542236328,0.01975875560781809,0.014827236504224522
2019-08-22,100011.0,12.069999694824219,-0.011838339565397461,-0.013168902443894044
2019-08-23,97667.0,11.949999809265137,-0.023716446626118236,-0.009991747409170538
2019-08-26,96430.0,11.949999809265137,-0.012746376790123642,0.0
2019-08-27,97276.0,12.0600004196167,0.00873494242912566,0.00916296367668356
2019-08-28,98194.0,12.220000267028809,0.009392814745998708,0.013179749502107142
2019-08-29,100524.0,12.34000015258789,0.023451391262255202,0.009772055247315177
2019-08-30,101135.0,12.460000038146973,0.0060597530453861004,0.009677485578312979
2019-09-02,100626.0,12.369999885559082,-0.005045584427513205,-0.0072493392679543215
2019-09-03,99681.0,12.1899995803833,-0.00943558648599521,-0.01465826808275496
2019-09-04,101201.0,12.329999923706055,0.015133551135918627,0.011419401918432413
2019-09-05,102243.0,12.640000343322754,0.010243694694271055,0.02483110489173618
2019-09-06,102935.0,12.899999618530273,0.006745388139531655,0.020360865916008105
2019-09-09,103181.0,13.050000190734863,0.0023870065090034706,0.011560866588071365
2019-09-10,103032.0,12.90999984741211,-0.0014451079799060213,-0.010785955345205907
2019-09-11,103446.0,13.029999732971191,0.004010117831400005,0.009252177604173784
2019-09-12,104371.0,13.149999618530273,0.008902121661598542,0.009167358971300126
2019-09-13,103501.0,13.199999809265137,-0.008370584588870402,0.003795085528045684
2019-09-16,103680.0,13.039999961853027,0.001727958109467321,-0.012195261569588702
2019-09-17,104617.0,13.199999809265137,0.008996829721853328,0.012195261569588601
2019-09-18,104532.0,13.220000267028809,-0.0008128177010624852,0.0015140394796766244
2019-09-19,104339.0,13.130000114440918,-0.0018480311285731165,-0.006831157591698425
2019-09-20,104817.0,13.0,0.004570758975991427,-0.009950339569155664
2019-09-23,104638.0,13.140000343322754,-0.001709198095790692,0.010711681722990737
2019-09-24,103876.0,13.069999694824219,-0.007308894291634112,-0.005341534897730188
2019-09-25,104481.0,13.079999923706055,0.005807356607369468,0.000764835909384752
2019-09-26,105319.0,13.369999885559082,0.007988603018145258,0.02192904235813942
2019-09-27,105078.0,13.350000381469727,-0.0022909081916809883,-0.0014969691335521144
2019-09-30,104745.0,13.270000457763672,-0.003174106552474028,-0.006010530580521904
2019-10-01,104053.0,13.050000190734863,-0.0066284402499401885,-0.01671773445584688
2019-10-02,101031.0,12.649999618530273,-0.029472984275428445,-0.031130963366581416
2019-10-03,101516.0,12.6899995803833,0.004789021085917808,0.0031570636417548536
2019-10-04,102551.0,12.569999694824219,0.010143814284997582,-0.009501250335523377
2019-10-07,100573.0,12.260000228881836,-0.019476403830994866,-0.024971049146993954
2019-10-08,99981.0,12.3100004196167,-0.005903664044855307,0.00407002510677021
2019-10-09,101249.0,12.420000076293945,0.012602661458860642,0.008896108364335456
2019-10-10,101817.0,12.649999618530273,0.005594254885883871,0.018349102369656655
2019-10-11,103832.0,12.989999771118164,0.019597124104908794,0.026522628044839958
2019-10-14,104302.0,13.220000267028809,0.004516328892839184,0.017551041559731605
2019-10-15,104490.0,13.100000381469727,0.0018008357677224878,-0.009118595295459012
2019-10-16,105423.0,13.59000015258789,0.008889455574310312,0.03672198006407401
2019-10-17,105016.0,13.619999885559082,-0.0038681091192234985,0.00220505292794349
2019-10-18,104729.0,13.3100004196167,-0.0027366581240936636,-0.02302362838550593
2019-10-21,106022.0,13.479999542236328,0.012270558369931649,0.012691407591987506
2019-10-22,107381.0,13.75,0.012736637925293103,0.0198317525871492
2019-10-23,107544.0,13.800000190734863,0.0015168084797140948,0.003629781871945412
2019-10-24,106986.0,13.720000267028809,-0.005202081371986962,-0.005813964224045715
2019-10-25,107364.0,13.899999618530273,0.0035269455734946117,0.013034170932300254
2019-10-28,108187.0,13.949999809265137,0.007636280966281025,0.0035906819018440145
2019-10-29,107556.0,13.859999656677246,-0.005849569156515308,-0.006472525603629065
2019-10-30,108408.0,13.989999771118164,0.007890244857187855,0.009335803326005719
2019-10-31,107220.0,13.800000190734863,-0.011019088621021047,-0.013674166332475318
2019-11-01,108196.0,13.800000190734863,0.009061598752924904,0.0
2019-11-04,108601.0,13.949999809265137,0.0037362184082549306,0.010810888610098685
2019-11-05,108451.0,14.020000457763672,-0.0013821574911034417,0.005005419662580151
2019-11-06,108336.0,13.960000038146973,-0.0010609493261784517,-0.004288814190387105
2019-11-07,109581.0,14.050000190734863,0.011426493078215314,0.006426309288372215
2019-11-08,107629.0,13.75,-0.017973873678305306,-0.021583585242609525
2019-11-11,108215.0,13.829999923706055,0.005429860823293076,0.005801316047532318
2019-11-12,106785.0,13.680000305175781,-0.013302521742546402,-0.010905205657537317
2019-11-13,105914.0,13.579999923706055,-0.008190023165402996,-0.007336817990136109
2019-11-14,106557.0,13.699999809265137,0.006052609184075021,0.008797702399387063
2019-11-18,106347.0,13.680000305175781,-0.001972720738957138,-0.0014608844092510944
2019-11-19,105618.0,13.420000076293945,-0.006878521211770994,-0.01918879727394679
2019-11-21,107497.0,13.600000381469727,0.017634128909676132,0.013323683562622065
2019-11-22,108692.0,13.6899995803833,0.01105525416108345,0.006595787857777229
2019-11-25,108424.0,13.479999542236328,-0.0024687276489350094,-0.015458537123596693
2019-11-26,107059.0,13.100000381469727,-0.012669382348800075,-0.028594812198499093
2019-11-27,107708.0,13.329999923706055,0.006043777447317486,0.017404869140208706
2019-11-28,108290.0,13.3100004196167,0.005388951828055831,-0.0015014645336970257
2019-11-29,108233.0,13.289999961853027,-0.0005265029702777089,-0.001503794078641041
2019-12-02,109061.0,13.5,0.007621048050492837,0.015677815589581354
2019-12-03,108956.0,13.399999618530273,-0.0009632277126858187,-0.007435006955408482
2019-12-04,110301.0,13.670000076293945,0.01226886139367899,0.019948977828005598
2019-12-05,110622.0,13.699999809265137,0.002905991914812639,0.002192162594845587
2019-12-06,111126.0,13.550000190734863,0.00454570835241086,-0.011009257509742815
2019-12-09,110977.0,13.800000190734863,-0.0013417200339719785,0.018282044582442408
2019-12-10,110672.0,13.800000190734863,-0.0027521007765187885,0.0
2019-12-11,110964.0,13.699999809265137,0.0026349525252730684,-0.007272787072699464
2019-12-12,112200.0,13.890000343322754,0.011077168705093999,0.01377336257168656
2019-12-13,112565.0,13.850000381469727,0.0032478394843411316,-0.0028839213072253695
2019-12-16,111896.0,13.720000267028809,-0.005960964095934354,-0.009430618415807598
2019-12-17,112616.0,13.920000076293945,0.006413933048661384,0.014472018626680403
2019-12-18,114315.0,14.140000343322754,0.014973994260526185,0.01568102436151735
2019-12-19,115131.0,14.0,0.007112814695066649,-0.00995035513341913
2019-12-20,115121.0,13.989999771118164,-8.686135196468405e-05,-0.0007145572982574997
2019-12-23,115863.0,14.050000190734863,0.006424709523483017,0.004279637038188689
2019-12-26,117203.0,14.130000114440918,0.011499015432156858,0.00567779544039109
2019-12-27,116534.0,14.100000381469727,-0.0057243981642268555,-0.002125380356868255
2019-12-30,115964.0,14.050000190734863,-0.004903277808848888,-0.0035524150835229786
